date,store_id,competitors_within_1mi,competitors_within_3mi,nearest_competitor_distance_mi,new_competitor_opened,competitor_closure,competitor_running_promotion,market_saturation_score,est_competitor_avg_price
2023-02-24,STR001,7,17,0.61,0,0,0,30.4,18.76
2023-02-25,STR001,5,23,1.34,0,0,0,29.5,14.09
2023-02-26,STR001,7,15,1.21,0,0,0,51.7,12.55
2023-02-27,STR001,6,14,0.84,0,0,0,37.6,18.17
2023-02-28,STR001,3,13,0.51,0,0,0,18.7,13.71
2023-03-01,STR001,3,17,0.93,0,0,0,16.4,18.41
2023-03-02,STR001,10,23,1.0,0,0,0,55.4,19.31
2023-03-03,STR001,4,20,1.36,0,0,0,20.2,17.6
2023-03-04,STR001,7,20,0.24,0,0,0,39.6,14.89
2023-03-05,STR001,3,11,0.55,0,0,0,11.9,11.11
2023-03-06,STR001,6,13,0.82,0,0,0,44.7,17.28
2023-03-07,STR001,2,16,1.18,0,0,0,10.2,21.21
2023-03-08,STR001,6,26,0.15,0,0,0,43.5,17.96
2023-03-09,STR001,5,11,0.68,0,0,0,28.6,22.3
2023-03-10,STR001,7,27,1.13,0,0,0,40.7,10.81
2023-03-11,STR001,9,15,0.36,0,0,1,57.1,17.78
2023-03-12,STR001,9,16,1.24,0,0,0,51.7,14.25
2023-03-13,STR001,6,14,0.61,0,0,0,33.1,18.09
2023-03-14,STR001,9,25,0.59,0,0,0,57.8,13.09
2023-03-15,STR001,6,21,0.31,0,0,0,26.2,22.51
2023-03-16,STR001,6,19,0.94,0,0,0,34.6,17.81
2023-03-17,STR001,9,19,1.18,0,0,1,61.7,17.44
2023-03-18,STR001,10,22,0.8,0,0,0,67.8,18.94
2023-03-19,STR001,7,16,0.24,0,0,0,40.6,11.86
2023-03-20,STR001,6,17,0.64,0,0,0,35.7,15.41
2023-03-21,STR001,4,10,1.33,0,0,1,32.6,19.39
2023-03-22,STR001,5,10,0.39,0,0,0,27.1,17.25
2023-03-23,STR001,3,11,0.1,0,0,0,27.0,15.27
2023-03-24,STR001,8,23,1.2,0,0,0,48.1,19.21
2023-03-25,STR001,3,8,1.02,0,0,1,13.1,12.77
2023-03-26,STR001,8,23,0.52,0,0,0,45.7,12.22
2023-03-27,STR001,4,9,1.49,0,0,0,31.8,9.45
2023-03-28,STR001,7,19,1.08,0,0,0,48.7,21.28
2023-03-29,STR001,14,33,0.45,0,0,0,84.7,19.64
2023-03-30,STR001,7,22,0.32,0,0,0,40.5,17.3
2023-03-31,STR001,8,16,0.18,0,0,0,49.1,19.35
2023-04-01,STR001,11,21,1.42,0,0,0,60.9,19.95
2023-04-02,STR001,5,24,0.76,0,0,0,37.4,12.67
2023-04-03,STR001,3,11,1.34,0,0,1,14.4,17.5
2023-04-04,STR001,5,21,0.93,0,0,0,22.4,11.57
2023-04-05,STR001,7,25,0.21,0,0,0,43.4,19.02
2023-04-06,STR001,6,17,1.12,0,0,0,37.1,12.85
2023-04-07,STR001,10,17,0.79,0,0,0,55.7,17.06
2023-04-08,STR001,11,26,1.03,0,0,0,65.2,18.12
2023-04-09,STR001,14,26,1.19,0,0,0,89.6,19.56
2023-04-10,STR001,6,14,1.43,0,0,0,28.8,14.47
2023-04-11,STR001,4,24,0.5,0,0,0,23.6,15.79
2023-04-12,STR001,3,20,0.38,0,0,0,16.0,13.91
2023-04-13,STR001,4,13,0.95,0,0,0,26.6,15.06
2023-04-14,STR001,8,20,1.23,0,0,0,57.2,18.01
2023-04-15,STR001,6,17,0.4,0,0,0,44.8,14.24
2023-04-16,STR001,2,22,0.82,0,0,0,18.2,17.66
2023-04-17,STR001,4,23,0.46,0,0,0,14.9,17.28
2023-04-18,STR001,8,23,1.0,0,0,0,45.0,20.51
2023-04-19,STR001,7,20,1.12,0,0,0,43.0,18.11
2023-04-20,STR001,4,22,1.47,0,0,0,22.4,21.49
2023-04-21,STR001,6,18,0.73,0,0,0,38.5,17.79
2023-04-22,STR001,13,33,0.27,0,0,1,75.0,19.07
2023-04-23,STR001,5,23,0.1,0,0,0,25.1,13.37
2023-04-24,STR001,5,24,1.24,0,0,0,36.2,12.51
2023-04-25,STR001,5,20,0.79,0,0,0,28.5,15.47
2023-04-26,STR001,5,10,0.16,0,0,0,24.1,18.5
2023-04-27,STR001,6,24,0.52,0,0,0,42.5,24.71
2023-04-28,STR001,5,10,0.11,0,0,1,33.4,20.0
2023-04-29,STR001,5,23,0.67,0,0,0,23.7,18.03
2023-04-30,STR001,7,24,0.66,0,0,0,48.0,19.85
2023-05-01,STR001,7,21,0.57,0,0,0,41.9,19.78
2023-05-02,STR001,11,27,0.55,0,0,0,71.8,13.4
2023-05-03,STR001,6,19,0.75,0,0,0,33.0,12.55
2023-05-04,STR001,9,19,1.19,0,0,0,52.4,17.03
2023-05-05,STR001,3,9,0.53,0,0,0,14.1,16.57
2023-05-06,STR001,7,22,1.49,0,0,0,44.2,16.28
2023-05-07,STR001,9,16,1.12,0,0,0,55.7,11.24
2023-05-08,STR001,8,23,0.47,0,0,0,47.8,16.5
2023-05-09,STR001,18,34,1.09,0,0,0,100.0,15.02
2023-05-10,STR001,6,18,1.37,0,0,0,33.4,23.0
2023-05-11,STR001,4,18,0.59,0,0,1,24.6,14.01
2023-05-12,STR001,11,23,0.51,0,0,0,60.5,25.22
2023-05-13,STR001,7,13,0.21,0,0,0,52.5,15.62
2023-05-14,STR001,6,25,0.17,0,0,0,36.4,18.09
2023-05-15,STR001,7,27,0.9,0,0,0,37.5,17.02
2023-05-16,STR001,3,23,0.29,0,0,0,23.9,15.39
2023-05-17,STR001,4,14,0.23,0,0,0,21.0,21.34
2023-05-18,STR001,6,14,1.38,0,0,1,38.2,8.91
2023-05-19,STR001,8,14,1.15,0,0,0,46.8,13.02
2023-05-20,STR001,9,20,0.35,0,0,0,56.0,14.36
2023-05-21,STR001,5,18,0.15,0,0,0,22.7,13.97
2023-05-22,STR001,11,22,0.41,0,0,0,64.1,18.46
2023-05-23,STR001,8,15,1.48,0,0,0,43.3,12.76
2023-05-24,STR001,4,9,0.37,0,0,0,17.6,16.57
2023-05-25,STR001,5,13,0.61,0,0,0,31.2,10.33
2023-05-26,STR001,5,17,0.28,0,0,0,35.4,15.63
2023-05-27,STR001,7,18,0.47,0,0,0,43.8,21.11
2023-05-28,STR001,8,16,0.65,0,0,0,47.2,11.95
2023-05-29,STR001,7,15,0.57,0,0,0,36.4,16.01
2023-05-30,STR001,4,17,0.58,0,0,0,28.6,16.01
2023-05-31,STR001,7,25,0.11,0,0,0,46.1,17.01
2023-06-01,STR001,6,26,1.33,0,0,0,41.6,17.48
2023-06-02,STR001,4,9,0.64,0,0,0,16.3,18.61
2023-06-03,STR001,3,8,0.45,0,0,0,19.6,14.06
2023-06-04,STR001,3,13,0.58,0,0,0,22.0,17.08
2023-06-05,STR001,8,23,0.14,0,0,0,41.3,17.78
2023-06-06,STR001,7,16,0.21,0,0,0,40.4,14.24
2023-06-07,STR001,10,26,0.2,0,0,0,60.7,13.97
2023-06-08,STR001,5,12,1.03,0,0,0,36.6,15.69
2023-06-09,STR001,9,29,0.46,0,0,0,45.5,17.63
2023-06-10,STR001,5,13,0.52,0,0,0,38.1,13.49
2023-06-11,STR001,5,11,0.2,0,0,1,31.1,12.95
2023-06-12,STR001,9,28,1.42,0,0,0,60.4,14.5
2023-06-13,STR001,3,15,1.33,0,0,1,16.3,18.69
2023-06-14,STR001,13,23,0.56,0,0,0,75.7,13.11
2023-06-15,STR001,4,18,0.39,0,0,0,24.5,19.25
2023-06-16,STR001,5,22,1.32,0,0,0,27.4,21.13
2023-06-17,STR001,6,22,0.82,0,0,0,41.5,18.05
2023-06-18,STR001,4,18,0.34,0,0,0,25.3,13.62
2023-06-19,STR001,9,28,0.93,0,0,0,53.9,20.14
2023-06-20,STR001,7,27,0.26,0,0,0,38.1,21.57
2023-06-21,STR001,7,25,0.78,0,0,0,39.9,13.15
2023-06-22,STR001,7,20,0.68,0,0,0,43.7,10.59
2023-06-23,STR001,9,16,1.15,0,0,0,56.0,20.7
2023-06-24,STR001,7,17,1.15,0,0,0,48.8,13.84
2023-06-25,STR001,4,11,0.99,0,0,0,19.7,22.89
2023-06-26,STR001,7,23,0.38,0,0,1,42.1,14.47
2023-06-27,STR001,7,20,1.31,0,0,0,39.2,14.61
2023-06-28,STR001,5,25,0.83,0,0,0,39.2,17.12
2023-06-29,STR001,13,26,1.34,0,0,0,81.3,10.36
2023-06-30,STR001,10,17,0.48,0,0,0,55.1,15.2
2023-07-01,STR001,8,26,0.33,0,0,0,41.7,18.18
2023-07-02,STR001,3,21,0.57,0,0,0,17.6,20.71
2023-07-03,STR001,5,24,0.41,0,0,0,28.6,14.63
2023-07-04,STR001,12,25,0.46,0,0,0,73.9,19.21
2023-07-05,STR001,6,18,1.24,0,0,1,32.0,17.88
2023-07-06,STR001,8,17,0.26,0,0,0,38.8,14.11
2023-07-07,STR001,8,21,0.87,0,0,0,40.9,25.08
2023-07-08,STR001,5,16,1.3,0,0,0,32.2,13.18
2023-07-09,STR001,3,16,0.4,0,0,0,28.2,21.45
2023-07-10,STR001,5,25,1.2,0,0,0,33.2,19.01
2023-07-11,STR001,2,8,1.12,0,0,0,12.1,15.82
2023-07-12,STR001,6,11,0.7,0,0,0,41.4,17.43
2023-07-13,STR001,5,10,0.46,0,0,0,39.7,17.56
2023-07-14,STR001,3,16,0.42,0,0,0,21.9,21.26
2023-07-15,STR001,4,17,0.98,0,0,0,24.0,15.9
2023-07-16,STR001,9,15,0.18,0,0,1,45.4,17.8
2023-07-17,STR001,6,14,1.27,0,0,1,36.2,18.47
2023-07-18,STR001,3,21,1.36,0,0,0,18.0,17.63
2023-07-19,STR001,5,17,0.97,0,0,0,25.5,19.22
2023-07-20,STR001,8,23,0.38,0,0,0,44.6,19.75
2023-07-21,STR001,1,6,0.68,0,0,0,10.0,19.75
2023-07-22,STR001,8,27,0.48,0,0,0,53.2,13.04
2023-07-23,STR001,8,17,0.19,0,0,0,47.6,14.95
2023-07-24,STR001,8,16,0.71,0,0,0,57.5,19.08
2023-07-25,STR001,8,27,1.16,0,0,0,47.8,17.86
2023-07-26,STR001,7,27,0.25,0,0,0,41.4,13.68
2023-07-27,STR001,6,14,0.55,0,0,0,41.3,14.95
2023-07-28,STR001,5,18,0.1,0,0,0,31.7,17.9
2023-07-29,STR001,5,16,0.2,0,0,0,31.1,17.89
2023-07-30,STR001,4,17,1.13,0,0,0,23.8,17.82
2023-07-31,STR001,7,14,0.93,0,0,0,40.2,14.87
2023-08-01,STR001,8,22,0.24,0,0,0,47.9,10.42
2023-08-02,STR001,7,20,0.64,0,0,0,41.4,14.75
2023-08-03,STR001,7,24,0.66,0,0,0,41.8,20.28
2023-08-04,STR001,8,14,0.4,0,0,0,46.7,15.66
2023-08-05,STR001,4,11,0.31,0,0,0,21.0,20.55
2023-08-06,STR001,8,25,1.38,0,0,0,45.3,14.31
2023-08-07,STR001,3,19,0.6,0,0,0,27.8,16.63
2023-08-08,STR001,8,25,0.52,0,0,0,44.0,16.35
2023-08-09,STR001,1,7,1.41,0,0,0,6.1,14.67
2023-08-10,STR001,6,16,1.34,0,0,0,32.2,14.13
2023-08-11,STR001,4,9,1.03,0,0,0,22.1,21.68
2023-08-12,STR001,4,15,0.25,0,0,0,25.0,12.11
2023-08-13,STR001,7,27,0.32,0,0,0,35.3,14.88
2023-08-14,STR001,8,16,1.32,0,0,0,39.5,18.4
2023-08-15,STR001,1,15,0.25,0,0,0,8.9,16.8
2023-08-16,STR001,4,14,0.52,0,0,0,30.3,14.37
2023-08-17,STR001,8,13,0.94,0,0,0,47.9,19.64
2023-08-18,STR001,3,22,1.3,0,0,0,15.6,15.35
2023-08-19,STR001,3,17,1.07,0,0,0,11.6,18.39
2023-08-20,STR001,6,18,0.33,0,0,0,41.2,15.15
2023-08-21,STR001,1,11,0.31,0,0,0,-6.3,17.07
2023-08-22,STR001,11,26,0.43,0,0,0,64.5,17.27
2023-08-23,STR001,7,21,1.41,0,0,0,42.7,17.51
2023-08-24,STR001,10,28,0.34,0,0,0,61.1,20.37
2023-08-25,STR001,7,25,0.64,0,0,0,37.7,19.22
2023-08-26,STR001,1,8,0.33,0,0,0,6.5,20.84
2023-08-27,STR001,6,24,0.31,0,0,0,42.4,13.95
2023-08-28,STR001,7,22,0.3,0,0,0,41.1,16.6
2023-08-29,STR001,9,17,1.13,0,0,0,54.9,14.15
2023-08-30,STR001,6,12,0.17,0,0,0,40.6,17.71
2023-08-31,STR001,6,21,1.39,0,0,0,43.8,20.21
2023-09-01,STR001,6,11,0.96,0,0,0,43.5,19.48
2023-09-02,STR001,5,18,1.28,0,0,0,38.5,18.75
2023-09-03,STR001,7,27,0.4,0,0,0,30.8,21.17
2023-09-04,STR001,5,17,0.54,0,0,0,34.3,11.09
2023-09-05,STR001,5,16,0.55,0,0,0,29.9,19.1
2023-09-06,STR001,2,18,0.34,0,0,0,13.7,16.92
2023-09-07,STR001,7,27,0.5,0,0,0,43.1,24.42
2023-09-08,STR001,7,15,0.7,0,0,0,42.4,12.46
2023-09-09,STR001,6,17,1.25,0,0,0,35.8,15.38
2023-09-10,STR001,7,24,1.39,0,0,0,42.5,15.1
2023-09-11,STR001,6,21,1.28,0,0,0,45.0,17.75
2023-09-12,STR001,6,14,0.27,0,0,1,34.6,18.98
2023-09-13,STR001,8,26,1.17,0,0,0,48.9,21.68
2023-09-14,STR001,9,21,0.65,0,0,0,43.0,19.41
2023-09-15,STR001,5,12,0.14,0,0,0,33.9,19.93
2023-09-16,STR001,13,19,0.28,0,0,0,73.4,15.18
2023-09-17,STR001,5,20,1.02,0,0,0,30.7,21.14
2023-09-18,STR001,3,8,0.91,0,0,0,16.9,18.56
2023-09-19,STR001,6,12,1.27,0,0,0,44.1,19.05
2023-09-20,STR001,10,19,0.65,0,0,1,65.2,18.61
2023-09-21,STR001,10,19,0.81,0,0,0,62.5,13.49
2023-09-22,STR001,11,30,0.31,0,0,0,71.7,18.47
2023-09-23,STR001,5,10,1.32,0,0,0,27.1,16.58
2023-09-24,STR001,4,12,0.95,0,0,0,25.9,14.01
2023-09-25,STR001,9,19,0.78,0,0,1,58.1,15.63
2023-09-26,STR001,7,19,0.5,0,0,0,46.9,11.8
2023-09-27,STR001,9,24,1.04,0,0,0,58.9,19.34
2023-09-28,STR001,5,15,1.32,0,0,0,22.7,19.46
2023-09-29,STR001,7,21,1.19,0,0,0,45.8,19.31
2023-09-30,STR001,5,18,0.65,0,0,0,34.6,20.23
2023-10-01,STR001,3,9,1.39,0,0,0,18.9,17.6
2023-10-02,STR001,7,24,1.36,0,0,0,33.2,17.1
2023-10-03,STR001,6,26,0.54,0,0,0,34.3,19.8
2023-10-04,STR001,9,21,0.18,0,0,0,50.3,20.76
2023-10-05,STR001,5,14,0.94,0,0,0,23.8,22.81
2023-10-06,STR001,4,14,0.43,0,0,0,18.4,20.4
2023-10-07,STR001,9,17,0.22,0,0,0,58.3,14.3
2023-10-08,STR001,13,24,0.56,0,0,0,77.0,17.43
2023-10-09,STR001,6,26,0.51,0,0,1,41.5,15.9
2023-10-10,STR001,6,13,0.26,0,0,0,40.1,13.29
2023-10-11,STR001,7,15,1.35,0,0,0,41.4,21.23
2023-10-12,STR001,4,10,0.68,0,0,1,32.1,16.64
2023-10-13,STR001,8,18,1.16,0,0,1,56.3,18.0
2023-10-14,STR001,3,9,1.33,0,0,0,19.9,15.97
2023-10-15,STR001,8,26,1.29,0,0,0,49.5,20.43
2023-10-16,STR001,4,23,0.53,0,0,0,22.5,16.12
2023-10-17,STR001,6,26,0.28,0,0,0,33.4,18.63
2023-10-18,STR001,5,21,0.27,0,0,1,29.6,15.44
2023-10-19,STR001,4,14,0.7,0,0,0,20.8,17.64
2023-10-20,STR001,10,27,0.86,0,0,0,64.5,11.49
2023-10-21,STR001,6,26,0.42,0,0,0,30.0,16.97
2023-10-22,STR001,2,11,1.4,0,0,0,11.3,17.22
2023-10-23,STR001,5,12,0.87,0,0,0,31.4,17.6
2023-10-24,STR001,7,15,1.25,0,0,0,45.9,18.35
2023-10-25,STR001,6,15,1.07,0,0,0,35.5,13.33
2023-10-26,STR001,7,13,0.31,0,0,0,36.2,17.68
2023-10-27,STR001,9,22,1.47,0,0,0,54.8,12.81
2023-10-28,STR001,6,17,0.26,0,0,0,30.0,19.35
2023-10-29,STR001,6,24,1.4,0,0,0,37.6,13.91
2023-10-30,STR001,8,25,0.91,0,0,0,40.8,22.35
2023-10-31,STR001,7,17,0.22,0,0,0,44.2,19.77
2023-11-01,STR001,6,23,0.13,0,0,0,41.4,17.55
2023-11-02,STR001,5,10,1.44,0,0,0,31.7,9.83
2023-11-03,STR001,7,17,1.03,0,0,0,45.7,20.1
2023-11-04,STR001,5,11,0.31,0,0,0,41.1,17.97
2023-11-05,STR001,5,23,0.45,0,0,0,32.0,12.53
2023-11-06,STR001,7,19,0.26,0,0,0,36.9,18.69
2023-11-07,STR001,10,25,0.79,0,0,0,57.3,16.96
2023-11-08,STR001,7,18,0.61,0,0,0,45.9,15.51
2023-11-09,STR001,5,19,0.18,0,0,0,27.0,22.21
2023-11-10,STR001,11,18,0.36,0,0,1,68.5,12.31
2023-11-11,STR001,9,29,0.24,0,0,1,58.3,9.15
2023-11-12,STR001,5,11,1.0,0,0,0,33.3,13.69
2023-11-13,STR001,8,15,1.38,0,0,0,45.7,13.57
2023-11-14,STR001,6,25,1.27,0,0,0,31.6,17.69
2023-11-15,STR001,8,19,0.18,0,0,0,52.2,14.51
2023-11-16,STR001,2,20,1.45,0,0,0,17.3,17.47
2023-11-17,STR001,6,16,0.85,0,0,0,35.4,14.98
2023-11-18,STR001,8,24,1.08,0,0,0,48.5,18.3
2023-11-19,STR001,4,11,0.62,0,0,1,31.8,17.99
2023-11-20,STR001,3,22,0.93,0,0,0,10.6,15.32
2023-11-21,STR001,6,15,0.15,0,0,0,33.7,9.71
2023-11-22,STR001,6,16,0.14,0,0,0,31.8,19.37
2023-11-23,STR001,8,21,0.54,0,0,0,53.9,21.25
2023-11-24,STR001,5,25,0.23,0,0,0,24.5,16.78
2023-11-25,STR001,10,26,0.38,0,0,0,57.3,15.8
2023-11-26,STR001,5,23,0.75,0,0,0,34.2,14.03
2023-11-27,STR001,6,20,1.07,0,0,0,47.3,14.72
2023-11-28,STR001,5,14,0.49,0,0,0,24.5,14.84
2023-11-29,STR001,11,19,0.58,0,0,0,67.6,12.57
2023-11-30,STR001,4,9,0.94,0,0,0,26.9,19.1
2023-12-01,STR001,10,15,1.44,0,0,0,64.8,16.38
2023-12-02,STR001,9,23,1.14,0,0,0,62.6,22.58
2023-12-03,STR001,9,17,0.77,0,0,0,47.4,14.4
2023-12-04,STR001,4,13,1.46,0,0,0,27.2,17.76
2023-12-05,STR001,4,17,1.08,0,0,1,21.8,17.61
2023-12-06,STR001,6,17,0.88,0,0,0,34.9,18.75
2023-12-07,STR001,11,23,0.25,0,0,1,65.6,17.2
2023-12-08,STR001,3,10,0.66,0,0,0,14.4,16.56
2023-12-09,STR001,9,19,1.06,0,0,0,55.0,16.09
2023-12-10,STR001,7,25,0.97,0,0,1,48.5,15.48
2023-12-11,STR001,8,13,0.48,0,0,0,41.2,15.88
2023-12-12,STR001,6,13,0.39,0,0,0,44.7,17.84
2023-12-13,STR001,6,20,0.55,0,0,0,32.7,20.96
2023-12-14,STR001,6,16,1.09,0,0,0,34.9,20.14
2023-12-15,STR001,8,18,1.4,0,0,0,53.4,21.68
2023-12-16,STR001,8,22,0.27,0,0,0,44.2,10.07
2023-12-17,STR001,6,11,0.44,0,0,0,33.5,13.93
2023-12-18,STR001,5,13,0.14,0,0,0,23.5,15.72
2023-12-19,STR001,7,24,0.55,0,0,0,42.6,20.52
2023-12-20,STR001,4,15,0.1,0,0,0,39.2,17.75
2023-12-21,STR001,6,20,1.33,0,0,0,33.0,14.16
2023-12-22,STR001,4,17,0.25,0,0,0,19.7,22.4
2023-12-23,STR001,6,26,0.83,0,0,0,44.6,15.47
2023-12-24,STR001,10,19,1.35,0,0,1,60.1,16.05
2023-12-25,STR001,6,13,1.19,0,0,0,30.2,14.53
2023-12-26,STR001,6,20,0.75,0,0,0,33.3,16.62
2023-12-27,STR001,4,16,0.36,0,0,0,20.9,13.28
2023-12-28,STR001,10,28,1.23,0,0,0,62.7,10.09
2023-12-29,STR001,6,25,1.35,0,0,1,38.8,17.44
2023-12-30,STR001,3,19,0.27,0,0,0,18.5,11.18
2023-12-31,STR001,8,15,0.26,0,0,1,42.0,20.08
2022-01-01,STR002,14,20,1.47,0,0,0,83.2,12.14
2022-01-02,STR002,7,23,1.45,0,0,0,47.3,22.25
2022-01-03,STR002,16,23,0.97,0,0,0,89.4,14.63
2022-01-04,STR002,12,27,1.14,0,0,0,65.8,21.42
2022-01-05,STR002,7,16,1.12,0,0,0,30.5,11.57
2022-01-06,STR002,10,18,0.66,0,0,0,68.4,20.76
2022-01-07,STR002,14,24,0.88,0,0,0,85.8,17.24
2022-01-08,STR002,4,13,0.26,0,0,0,8.1,17.95
2022-01-09,STR002,7,16,0.67,0,0,0,46.0,16.2
2022-01-10,STR002,12,31,0.35,0,0,0,80.5,12.88
2022-01-11,STR002,7,20,1.18,0,0,0,42.4,13.67
2022-01-12,STR002,7,26,0.62,0,0,0,39.0,11.85
2022-01-13,STR002,6,18,1.23,0,0,0,41.4,16.91
2022-01-14,STR002,6,17,1.27,0,0,0,23.9,22.71
2022-01-15,STR002,8,28,0.7,0,0,0,42.2,12.64
2022-01-16,STR002,10,19,1.07,0,0,0,57.1,16.35
2022-01-17,STR002,4,19,0.24,0,0,0,30.6,19.03
2022-01-18,STR002,16,33,1.22,0,0,0,100.0,15.45
2022-01-19,STR002,9,26,1.06,0,0,0,54.4,16.4
2022-01-20,STR002,5,10,0.67,0,0,1,34.6,14.96
2022-01-21,STR002,4,19,1.47,0,0,0,25.1,16.74
2022-01-22,STR002,8,18,1.31,0,0,0,42.1,20.91
2022-01-23,STR002,9,25,0.91,0,0,0,53.1,15.92
2022-01-24,STR002,12,22,0.3,0,0,0,77.7,13.77
2022-01-25,STR002,11,17,0.27,0,0,0,70.3,13.4
2022-01-26,STR002,9,15,1.41,0,0,0,59.4,18.31
2022-01-27,STR002,16,36,0.56,0,0,0,85.4,13.37
2022-01-28,STR002,11,24,0.5,0,0,0,68.9,18.15
2022-01-29,STR002,12,21,1.34,0,0,0,66.9,15.55
2022-01-30,STR002,8,14,1.45,0,0,0,49.4,18.25
2022-01-31,STR002,9,19,0.24,0,0,0,42.4,16.17
2022-02-01,STR002,7,13,1.21,0,0,0,41.1,15.26
2022-02-02,STR002,11,20,0.27,0,0,0,69.1,13.6
2022-02-03,STR002,6,22,1.2,0,0,0,34.1,19.56
2022-02-04,STR002,15,31,0.15,0,0,0,98.6,15.45
2022-02-05,STR002,8,18,1.36,0,0,0,49.1,17.0
2022-02-06,STR002,11,29,0.29,0,0,0,64.2,7.14
2022-02-07,STR002,4,11,0.61,0,0,1,18.8,16.6
2022-02-08,STR002,7,12,1.19,0,0,0,41.5,22.37
2022-02-09,STR002,8,22,0.72,1,0,0,50.4,20.29
2022-02-10,STR002,8,23,1.39,0,0,0,54.1,18.59
2022-02-11,STR002,12,30,0.24,0,0,0,74.0,19.18
2022-02-12,STR002,5,13,0.84,0,0,1,36.9,15.67
2022-02-13,STR002,13,18,0.8,0,0,0,73.6,14.2
2022-02-14,STR002,10,29,1.31,0,0,0,62.0,13.31
2022-02-15,STR002,9,14,0.25,0,0,0,53.3,13.39
2022-02-16,STR002,11,22,0.34,0,0,0,68.9,17.54
2022-02-17,STR002,5,13,1.38,0,0,0,32.3,17.36
2022-02-18,STR002,8,15,0.3,0,0,0,52.2,14.74
2022-02-19,STR002,11,21,1.04,0,0,1,57.9,16.6
2022-02-20,STR002,9,17,0.43,0,0,0,55.7,19.52
2022-02-21,STR002,1,15,1.28,0,0,0,16.9,15.56
2022-02-22,STR002,9,18,1.5,0,0,0,56.1,13.91
2022-02-23,STR002,12,23,0.3,0,0,0,62.0,15.67
2022-02-24,STR002,13,32,0.3,0,0,0,71.7,19.55
2022-02-25,STR002,8,16,1.04,0,0,0,44.5,13.55
2022-02-26,STR002,8,16,0.35,0,0,0,49.5,15.23
2022-02-27,STR002,10,25,0.32,0,0,0,55.0,19.88
2022-02-28,STR002,9,16,0.14,0,0,0,51.4,16.75
2022-03-01,STR002,8,20,0.36,0,0,0,42.8,19.76
2022-03-02,STR002,6,26,0.52,0,0,0,41.5,18.22
2022-03-03,STR002,11,18,1.19,0,0,1,76.1,12.26
2022-03-04,STR002,12,29,1.22,0,0,0,76.0,19.63
2022-03-05,STR002,9,22,1.32,0,0,0,53.6,17.73
2022-03-06,STR002,10,27,0.94,0,0,0,68.2,21.78
2022-03-07,STR002,11,30,1.15,0,0,0,64.4,16.06
2022-03-08,STR002,9,20,1.24,0,0,0,55.0,23.31
2022-03-09,STR002,16,32,0.66,0,0,0,100.0,15.72
2022-03-10,STR002,6,12,0.38,0,0,0,30.7,18.81
2022-03-11,STR002,12,23,0.45,0,0,0,72.2,18.17
2022-03-12,STR002,5,22,0.44,0,0,0,23.2,19.45
2022-03-13,STR002,9,21,1.14,0,0,0,54.0,13.49
2022-03-14,STR002,10,23,1.18,0,0,0,58.9,17.43
2022-03-15,STR002,5,22,0.32,0,0,0,25.8,17.83
2022-03-16,STR002,13,29,1.27,0,0,0,71.9,21.06
2022-03-17,STR002,13,31,1.26,0,0,0,76.2,20.33
2022-03-18,STR002,15,30,1.16,0,1,0,83.2,24.3
2022-03-19,STR002,9,28,0.76,0,0,0,56.7,17.28
2022-03-20,STR002,5,24,0.5,0,0,1,35.1,11.59
2022-03-21,STR002,10,25,0.57,0,0,0,55.0,15.95
2022-03-22,STR002,6,22,0.44,0,0,0,34.4,19.43
2022-03-23,STR002,7,23,0.79,0,0,0,42.2,17.25
2022-03-24,STR002,12,29,0.92,0,0,0,75.8,16.73
2022-03-25,STR002,5,22,1.47,0,0,0,33.3,16.42
2022-03-26,STR002,9,17,0.16,0,0,0,71.2,20.48
2022-03-27,STR002,9,24,0.2,0,0,0,56.3,21.43
2022-03-28,STR002,11,22,0.31,0,0,0,62.6,15.38
2022-03-29,STR002,5,22,0.75,0,0,0,34.5,15.14
2022-03-30,STR002,9,15,0.54,0,0,0,50.8,13.22
2022-03-31,STR002,11,30,1.09,0,0,0,59.4,19.05
2022-04-01,STR002,8,18,1.37,0,0,0,43.4,15.12
2022-04-02,STR002,13,31,0.57,0,0,0,82.0,15.89
2022-04-03,STR002,11,27,1.25,0,0,1,65.5,20.55
2022-04-04,STR002,11,20,0.24,0,0,0,79.5,12.85
2022-04-05,STR002,13,25,0.2,0,0,0,72.5,16.45
2022-04-06,STR002,11,24,1.16,0,0,0,64.3,17.6
2022-04-07,STR002,12,25,0.94,0,0,0,68.5,13.97
2022-04-08,STR002,11,27,0.47,0,0,1,70.5,14.9
2022-04-09,STR002,10,22,1.34,0,0,1,59.8,18.0
2022-04-10,STR002,5,21,0.15,0,0,0,37.0,19.88
2022-04-11,STR002,11,26,0.47,0,0,0,63.9,19.9
2022-04-12,STR002,9,28,0.89,0,0,0,42.5,19.85
2022-04-13,STR002,7,17,1.47,0,0,0,32.5,21.36
2022-04-14,STR002,5,22,0.15,0,0,0,23.8,15.45
2022-04-15,STR002,11,28,0.15,0,0,0,67.7,21.76
2022-04-16,STR002,5,11,1.0,0,0,0,23.1,18.3
2022-04-17,STR002,10,16,0.44,0,0,0,66.0,20.07
2022-04-18,STR002,9,20,1.41,0,0,0,62.5,20.54
2022-04-19,STR002,6,13,0.52,0,0,0,40.7,20.69
2022-04-20,STR002,9,21,0.33,0,0,0,54.5,15.5
