date,city,unemployment_rate,consumer_sentiment,foot_traffic_index,gas_price_per_gallon,cpi_food_away_home,local_population,restaurant_industry_index
2022-12-05,Los Angeles,6.88,68.8,92.5,3.29,264.74,68000,101.2
2022-12-06,Los Angeles,6.87,68.9,93.3,3.72,266.11,68000,102.2
2022-12-07,Los Angeles,6.88,68.9,92.0,3.25,264.88,68000,98.6
2022-12-08,Los Angeles,6.85,69.2,91.8,2.91,265.14,68000,96.8
2022-12-09,Los Angeles,6.85,69.9,91.7,3.99,266.12,68000,104.4
2022-12-10,Los Angeles,6.97,69.9,91.3,3.13,266.12,68000,101.6
2022-12-11,Los Angeles,7.01,70.3,90.8,3.47,265.13,68000,104.0
2022-12-12,Los Angeles,7.03,70.6,90.9,3.62,264.5,68000,103.2
2022-12-13,Los Angeles,7.08,71.1,90.4,3.59,264.19,68000,101.1
2022-12-14,Los Angeles,7.19,71.5,91.1,3.45,265.71,68000,100.4
2022-12-15,Los Angeles,7.12,71.8,91.1,4.03,265.3,68000,100.9
2022-12-16,Los Angeles,7.06,72.0,90.3,3.38,263.89,68000,104.7
2022-12-17,Los Angeles,7.11,72.2,89.2,3.58,264.32,68000,99.4
2022-12-18,Los Angeles,7.15,72.0,89.4,3.35,266.45,68000,98.9
2022-12-19,Los Angeles,7.18,72.0,89.6,3.56,264.61,68000,100.7
2022-12-20,Los Angeles,7.14,71.5,90.0,3.52,265.1,68000,101.1
2022-12-21,Los Angeles,7.03,71.6,90.0,4.14,265.58,68000,100.2
2022-12-22,Los Angeles,6.95,71.4,89.7,3.71,264.51,68000,100.5
2022-12-23,Los Angeles,6.98,71.9,89.6,3.49,266.08,68000,97.1
2022-12-24,Los Angeles,6.97,71.8,89.0,3.59,265.6,68000,100.8
2022-12-25,Los Angeles,6.97,71.5,88.8,3.28,265.59,68000,102.9
2022-12-26,Los Angeles,6.93,71.4,89.0,3.35,265.12,68000,104.4
2022-12-27,Los Angeles,6.89,70.8,88.7,3.17,265.78,68000,99.6
2022-12-28,Los Angeles,6.91,70.8,88.4,3.47,265.59,68000,99.7
2022-12-29,Los Angeles,6.9,71.0,88.5,3.42,264.19,68000,99.8
2022-12-30,Los Angeles,6.94,71.6,88.8,3.07,265.17,68000,99.2
2022-12-31,Los Angeles,6.93,71.4,89.2,3.47,266.94,68000,99.2
2023-01-01,Los Angeles,6.92,71.5,88.6,2.76,264.8,68000,101.1
2023-01-02,Los Angeles,6.95,71.6,88.6,3.27,266.79,68000,98.8
2023-01-03,Los Angeles,6.88,71.7,88.7,3.02,266.27,68000,99.7
2023-01-04,Los Angeles,6.89,71.9,87.5,3.13,265.0,68000,100.1
2023-01-05,Los Angeles,6.87,72.2,86.9,3.32,267.25,68000,101.9
2023-01-06,Los Angeles,6.85,72.4,87.1,3.64,264.8,68000,99.1
2023-01-07,Los Angeles,6.93,72.6,87.5,3.5,265.82,68000,104.4
2023-01-08,Los Angeles,6.92,72.7,87.3,3.19,263.91,68000,99.8
2023-01-09,Los Angeles,6.93,72.6,87.3,3.33,265.85,68000,100.0
2023-01-10,Los Angeles,6.97,72.4,87.1,3.82,266.79,68000,99.0
2023-01-11,Los Angeles,6.96,72.2,86.8,3.68,266.01,68000,101.8
2023-01-12,Los Angeles,6.97,72.4,86.5,3.44,265.36,68000,102.1
2023-01-13,Los Angeles,6.95,72.4,86.5,3.82,266.78,68000,100.1
2023-01-14,Los Angeles,6.98,72.4,86.4,3.32,266.34,68000,97.9
2023-01-15,Los Angeles,6.99,72.2,86.4,3.55,265.17,68000,95.6
2023-01-16,Los Angeles,7.1,72.3,86.2,3.51,265.42,68000,101.1
2023-01-17,Los Angeles,7.05,72.7,86.4,3.46,264.58,68000,99.5
2023-01-18,Los Angeles,7.08,71.9,86.4,3.11,266.43,68000,96.9
2023-01-19,Los Angeles,7.11,71.4,85.6,3.37,264.57,68000,100.7
2023-01-20,Los Angeles,7.12,71.8,86.0,3.45,267.11,68000,100.0
2023-01-21,Los Angeles,7.05,71.7,86.4,3.67,266.93,68000,100.3
2023-01-22,Los Angeles,7.13,71.6,86.7,3.3,265.08,68000,100.2
2023-01-23,Los Angeles,7.17,71.5,86.7,4.4,264.81,68000,100.8
2023-01-24,Los Angeles,7.15,71.7,86.6,3.57,266.16,68000,98.8
2023-01-25,Los Angeles,7.12,71.9,87.0,3.31,268.56,68000,100.9
2023-01-26,Los Angeles,7.05,72.2,87.3,3.12,265.2,68000,97.3
2023-01-27,Los Angeles,7.12,72.4,87.1,3.46,266.57,68000,99.4
2023-01-28,Los Angeles,7.18,73.0,87.6,2.71,265.48,68000,99.7
2023-01-29,Los Angeles,7.23,72.8,87.3,3.2,264.85,68000,100.7
2023-01-30,Los Angeles,7.2,72.4,86.8,4.0,263.97,68000,100.9
2023-01-31,Los Angeles,7.24,72.2,86.6,2.83,267.58,68000,99.0
2023-02-01,Los Angeles,7.24,72.6,86.7,3.62,264.44,68000,98.5
2023-02-02,Los Angeles,7.25,72.4,86.7,3.34,265.15,68000,98.4
2023-02-03,Los Angeles,7.21,72.0,87.0,3.02,266.15,68000,104.1
2023-02-04,Los Angeles,7.3,71.7,87.1,3.92,266.04,68000,101.8
2023-02-05,Los Angeles,7.32,71.5,87.3,3.74,267.01,68000,102.1
2023-02-06,Los Angeles,7.35,71.8,87.8,3.53,265.55,68000,100.3
2023-02-07,Los Angeles,7.28,71.6,87.4,3.37,266.22,68000,99.7
2023-02-08,Los Angeles,7.35,71.7,87.3,3.11,267.54,68000,99.5
2023-02-09,Los Angeles,7.36,71.5,86.8,3.13,267.45,68000,97.5
2023-02-10,Los Angeles,7.37,71.6,86.9,3.59,267.47,68000,100.4
2023-02-11,Los Angeles,7.27,72.2,86.4,4.09,266.0,68000,100.2
2023-02-12,Los Angeles,7.24,72.1,86.4,3.46,264.84,68000,94.5
2023-02-13,Los Angeles,7.22,72.1,86.0,4.03,266.56,68000,98.8
2023-02-14,Los Angeles,7.25,72.3,86.8,3.58,266.1,68000,96.5
2023-02-15,Los Angeles,7.2,72.2,86.8,3.33,267.32,68000,102.1
2023-02-16,Los Angeles,7.19,71.9,86.4,3.7,264.75,68000,101.3
2023-02-17,Los Angeles,7.21,71.9,86.3,3.35,264.78,68000,101.9
2023-02-18,Los Angeles,7.17,72.4,86.7,3.44,264.62,68000,97.8
2023-02-19,Los Angeles,7.1,72.6,87.2,2.98,265.42,68000,100.9
2023-02-20,Los Angeles,7.16,72.6,86.9,3.66,266.6,68000,99.9
2023-02-21,Los Angeles,7.15,72.6,87.1,3.14,265.29,68000,96.5
2023-02-22,Los Angeles,7.21,72.3,87.0,3.32,265.14,68000,98.6
2023-02-23,Los Angeles,7.21,72.7,86.3,3.59,265.63,68000,99.5
2023-02-24,Los Angeles,7.21,72.4,86.3,3.57,265.93,68000,101.1
2023-02-25,Los Angeles,7.21,72.6,86.2,3.48,267.87,68000,100.0
2023-02-26,Los Angeles,7.29,72.8,86.4,3.75,266.25,68000,100.1
2023-02-27,Los Angeles,7.33,72.5,86.7,3.49,264.2,68000,104.4
2023-02-28,Los Angeles,7.28,72.4,86.8,3.31,266.22,68000,97.2
2023-03-01,Los Angeles,7.26,72.7,86.9,3.31,266.27,68000,97.6
2023-03-02,Los Angeles,7.24,73.0,87.2,3.22,266.33,68000,101.6
2023-03-03,Los Angeles,7.34,72.6,87.0,3.28,268.53,68000,103.7
2023-03-04,Los Angeles,7.35,72.5,87.1,3.09,267.91,68000,97.9
2023-03-05,Los Angeles,7.31,73.2,86.7,3.71,265.56,68000,98.8
2023-03-06,Los Angeles,7.2,73.7,86.9,2.97,266.72,68000,100.6
2023-03-07,Los Angeles,7.18,73.5,87.1,3.74,265.99,68000,96.8
2023-03-08,Los Angeles,7.18,73.4,88.1,3.51,266.18,68000,99.7
2023-03-09,Los Angeles,7.16,73.6,87.8,3.83,265.79,68000,99.4
2023-03-10,Los Angeles,7.16,73.5,87.6,2.87,265.05,68000,99.0
2023-03-11,Los Angeles,7.14,73.6,87.5,3.75,266.97,68000,99.4
2023-03-12,Los Angeles,7.14,73.4,87.6,3.66,268.22,68000,95.1
2023-03-13,Los Angeles,7.12,73.6,88.8,3.56,266.39,68000,98.6
2023-03-14,Los Angeles,7.04,73.5,88.7,4.0,265.54,68000,101.3
2023-03-15,Los Angeles,7.0,73.3,88.6,3.5,266.0,68000,99.1
2023-03-16,Los Angeles,7.01,73.5,88.3,3.63,266.49,68000,98.7
2023-03-17,Los Angeles,7.02,74.1,88.6,3.38,266.88,68000,99.3
2023-03-18,Los Angeles,7.01,74.2,88.7,3.96,266.53,68000,101.6
2023-03-19,Los Angeles,6.99,74.1,88.6,3.48,267.26,68000,98.1
2023-03-20,Los Angeles,6.97,74.3,88.0,3.7,266.62,68000,96.3
2023-03-21,Los Angeles,7.0,74.4,87.3,3.45,268.75,68000,98.0
2023-03-22,Los Angeles,7.07,74.6,87.4,3.46,268.73,68000,101.0
2023-03-23,Los Angeles,7.0,74.5,87.0,3.55,267.39,68000,100.0
2023-03-24,Los Angeles,6.95,74.1,87.4,3.63,267.04,68000,99.0
2023-03-25,Los Angeles,6.94,74.0,87.0,4.02,266.32,68000,100.6
2023-03-26,Los Angeles,6.91,73.8,87.2,3.02,266.85,68000,95.6
2023-03-27,Los Angeles,6.88,73.8,87.5,3.36,266.0,68000,101.8
2023-03-28,Los Angeles,6.91,73.3,87.4,3.61,267.64,68000,100.7
2023-03-29,Los Angeles,6.92,73.4,87.8,3.46,266.75,68000,100.1
2023-03-30,Los Angeles,6.99,73.1,88.2,3.62,266.56,68000,101.4
2023-03-31,Los Angeles,7.0,72.7,88.6,3.49,267.89,68000,99.6
2023-04-01,Los Angeles,7.01,72.4,88.6,3.36,267.8,68000,101.3
2023-04-02,Los Angeles,6.98,72.2,88.8,3.61,266.08,68000,98.5
2023-04-03,Los Angeles,6.91,72.4,88.4,3.77,266.95,68000,100.1
2023-04-04,Los Angeles,6.97,72.8,88.3,3.51,266.02,68000,98.3
2023-04-05,Los Angeles,6.95,72.9,88.9,3.06,267.0,68000,95.7
2023-04-06,Los Angeles,6.93,73.2,89.2,3.21,266.37,68000,102.2
2023-04-07,Los Angeles,6.88,73.2,88.6,3.84,267.78,68000,102.0
2023-04-08,Los Angeles,6.82,73.4,88.8,3.62,266.51,68000,100.1
2023-04-09,Los Angeles,6.82,73.4,88.2,3.33,267.85,68000,99.6
2023-04-10,Los Angeles,6.88,73.7,88.9,3.71,266.63,68000,101.8
2023-04-11,Los Angeles,6.84,74.1,89.1,3.39,267.84,68000,101.2
2023-04-12,Los Angeles,6.84,74.4,89.0,3.19,267.56,68000,98.2
2023-04-13,Los Angeles,6.8,73.7,88.9,3.54,267.29,68000,99.4
2023-04-14,Los Angeles,6.74,73.2,88.5,3.7,267.51,68000,100.1
2023-04-15,Los Angeles,6.75,73.6,88.4,3.08,266.22,68000,103.7
2023-04-16,Los Angeles,6.77,73.8,89.2,3.64,267.07,68000,100.7
2023-04-17,Los Angeles,6.74,74.1,89.2,3.14,267.72,68000,96.8
2023-04-18,Los Angeles,6.76,74.0,88.0,3.93,267.59,68000,101.4
2023-04-19,Los Angeles,6.72,74.1,88.2,3.6,267.53,68000,98.5
2023-04-20,Los Angeles,6.7,74.1,88.5,3.1,266.68,68000,101.5
2023-04-21,Los Angeles,6.67,73.7,89.3,3.36,268.02,68000,101.6
2023-04-22,Los Angeles,6.67,73.5,89.2,3.54,266.49,68000,98.0
2023-04-23,Los Angeles,6.64,73.8,89.1,3.54,267.74,68000,102.9
2023-04-24,Los Angeles,6.65,74.1,89.2,3.47,267.91,68000,101.7
2023-04-25,Los Angeles,6.6,74.0,89.7,3.43,266.5,68000,99.6
2023-04-26,Los Angeles,6.62,73.9,89.8,3.34,267.12,68000,98.6
2023-04-27,Los Angeles,6.6,73.9,89.7,3.68,265.7,68000,100.6
2023-04-28,Los Angeles,6.59,74.4,89.5,4.23,267.59,68000,104.5
2023-04-29,Los Angeles,6.67,74.2,89.5,4.01,266.12,68000,103.7
2023-04-30,Los Angeles,6.63,74.0,90.1,3.55,267.74,68000,96.8
2023-05-01,Los Angeles,6.67,74.1,89.8,3.44,266.8,68000,96.6
2023-05-02,Los Angeles,6.66,74.4,90.8,4.11,268.77,68000,96.4
2023-05-03,Los Angeles,6.68,74.6,90.9,3.63,266.38,68000,101.0
2023-05-04,Los Angeles,6.84,74.5,90.9,3.72,269.03,68000,103.1
2023-05-05,Los Angeles,6.97,74.9,91.3,3.05,267.1,68000,99.4
2023-05-06,Los Angeles,6.99,74.9,91.9,3.79,269.02,68000,97.8
2023-05-07,Los Angeles,7.03,75.1,91.6,3.49,268.95,68000,93.9
2023-05-08,Los Angeles,7.03,75.4,92.1,4.03,266.99,68000,103.1
2023-05-09,Los Angeles,7.01,75.5,92.6,3.89,267.47,68000,99.9
2023-05-10,Los Angeles,6.98,75.8,92.2,3.33,266.7,68000,103.0
2023-05-11,Los Angeles,7.03,75.8,91.9,3.28,267.08,68000,99.2
2023-05-12,Los Angeles,6.93,76.2,91.1,4.02,268.79,68000,99.3
2023-05-13,Los Angeles,6.92,76.4,91.6,3.49,268.58,68000,98.7
2023-05-14,Los Angeles,6.95,76.6,91.8,3.63,268.19,68000,98.1
2023-05-15,Los Angeles,6.92,76.5,91.1,3.29,267.71,68000,98.9
2023-05-16,Los Angeles,6.87,76.4,90.6,3.28,266.85,68000,100.3
2023-05-17,Los Angeles,6.86,76.1,91.2,3.93,267.74,68000,101.5
2023-05-18,Los Angeles,6.78,76.2,90.7,2.94,267.37,68000,99.7
2023-05-19,Los Angeles,6.82,76.0,90.8,3.65,269.35,68000,105.1
2023-05-20,Los Angeles,6.82,75.9,90.5,3.51,267.74,68000,94.6
2023-05-21,Los Angeles,6.82,75.8,90.7,3.79,268.86,68000,105.2
2023-05-22,Los Angeles,6.79,75.9,90.6,3.78,268.43,68000,97.6
2023-05-23,Los Angeles,6.76,76.0,90.6,3.87,266.13,68000,102.1
2023-05-24,Los Angeles,6.77,76.7,90.9,3.64,267.46,68000,99.2
2023-05-25,Los Angeles,6.76,76.3,90.2,3.29,267.8,68000,99.0
2023-05-26,Los Angeles,6.61,75.9,90.1,3.68,268.06,68000,103.2
2023-05-27,Los Angeles,6.51,75.9,90.1,3.9,268.45,68000,97.4
2023-05-28,Los Angeles,6.55,76.1,90.2,3.08,268.48,68000,99.4
2023-05-29,Los Angeles,6.61,76.4,90.6,3.76,267.23,68000,100.9
2023-05-30,Los Angeles,6.64,76.4,90.6,3.37,268.14,68000,98.7
2023-05-31,Los Angeles,6.71,76.2,91.1,3.34,267.85,68000,101.7
2023-06-01,Los Angeles,6.66,76.8,91.2,3.31,267.7,68000,98.0
2023-06-02,Los Angeles,6.67,77.0,90.9,3.58,266.1,68000,100.1
2023-06-03,Los Angeles,6.68,76.8,90.9,3.65,267.51,68000,98.0
2023-06-04,Los Angeles,6.67,76.6,90.7,3.7,268.24,68000,100.6
2023-06-05,Los Angeles,6.64,76.5,90.7,3.45,269.12,68000,101.2
2023-06-06,Los Angeles,6.6,76.5,91.3,3.91,268.27,68000,100.2
2023-06-07,Los Angeles,6.59,76.3,90.9,3.76,267.38,68000,98.9
2023-06-08,Los Angeles,6.59,76.4,91.3,3.41,267.34,68000,98.3
2023-06-09,Los Angeles,6.68,76.0,91.2,3.43,267.54,68000,102.8
2023-06-10,Los Angeles,6.63,75.9,91.1,3.69,266.37,68000,102.4
2023-06-11,Los Angeles,6.67,75.2,91.8,3.9,267.99,68000,97.6
2023-06-12,Los Angeles,6.72,74.9,92.0,3.91,268.07,68000,97.5
2023-06-13,Los Angeles,6.78,75.2,91.6,3.62,268.15,68000,94.7
2023-06-14,Los Angeles,6.87,75.0,91.5,3.78,267.65,68000,102.4
2023-06-15,Los Angeles,6.81,74.8,91.9,3.72,266.91,68000,100.9
2023-06-16,Los Angeles,6.83,74.8,91.5,3.61,268.92,68000,99.0
2023-06-17,Los Angeles,6.85,74.9,91.2,3.59,267.13,68000,98.5
2023-06-18,Los Angeles,6.81,75.6,90.8,3.3,268.56,68000,99.2
2023-06-19,Los Angeles,6.75,75.9,90.7,3.46,269.31,68000,96.4
2023-06-20,Los Angeles,6.8,75.6,90.9,3.5,266.99,68000,102.3
2023-06-21,Los Angeles,6.85,75.8,91.1,3.96,266.51,68000,102.1
2023-06-22,Los Angeles,6.87,75.8,91.4,3.62,268.2,68000,98.4
2023-06-23,Los Angeles,6.91,75.2,91.2,3.54,268.11,68000,100.6
2023-06-24,Los Angeles,7.02,75.0,91.9,3.64,270.67,68000,99.0
2023-06-25,Los Angeles,7.06,75.1,92.4,3.62,270.0,68000,99.7
2023-06-26,Los Angeles,7.06,75.1,92.3,3.62,268.99,68000,100.2
2023-06-27,Los Angeles,7.1,74.9,91.8,3.6,268.78,68000,98.5
2023-06-28,Los Angeles,7.08,74.7,92.1,3.24,268.21,68000,95.8
2023-06-29,Los Angeles,7.09,74.7,92.2,3.03,268.76,68000,102.4
2023-06-30,Los Angeles,7.02,74.8,92.4,3.37,267.07,68000,100.4
2023-07-01,Los Angeles,7.04,75.2,92.7,3.77,267.55,68000,100.6
2023-07-02,Los Angeles,7.0,74.4,92.7,3.37,267.03,68000,101.3
2023-07-03,Los Angeles,7.09,73.5,92.6,3.29,269.27,68000,97.3
2023-07-04,Los Angeles,7.0,73.3,92.2,3.56,268.18,68000,99.5
2023-07-05,Los Angeles,7.01,73.5,92.1,3.36,268.58,68000,101.1
2023-07-06,Los Angeles,7.02,73.0,91.7,3.72,267.3,68000,102.3
2023-07-07,Los Angeles,7.03,73.3,91.8,3.44,268.25,68000,98.8
2023-07-08,Los Angeles,7.09,72.9,91.9,3.46,268.47,68000,99.2
2023-07-09,Los Angeles,7.07,72.9,91.8,3.59,269.81,68000,95.1
2023-07-10,Los Angeles,7.16,72.4,92.0,3.24,267.61,68000,99.6
2023-07-11,Los Angeles,7.22,72.1,91.9,3.63,269.11,68000,102.1
2023-07-12,Los Angeles,7.26,71.6,91.3,3.51,268.89,68000,97.2
2023-07-13,Los Angeles,7.26,71.3,91.1,3.53,267.35,68000,100.0
2023-07-14,Los Angeles,7.22,71.5,90.5,3.08,267.7,68000,98.4
2023-07-15,Los Angeles,7.23,72.0,90.0,3.28,269.23,68000,100.5
2023-07-16,Los Angeles,7.29,71.7,90.3,2.96,267.45,68000,99.0
2023-07-17,Los Angeles,7.31,72.4,90.1,3.23,268.45,68000,102.1
2023-07-18,Los Angeles,7.35,72.4,90.5,3.92,268.57,68000,99.9
2023-07-19,Los Angeles,7.32,72.4,90.7,4.03,269.05,68000,98.8
2023-07-20,Los Angeles,7.27,72.2,91.4,3.67,269.39,68000,99.1
2023-07-21,Los Angeles,7.27,72.3,91.2,3.46,269.43,68000,97.8
2023-07-22,Los Angeles,7.28,72.0,91.6,4.01,269.32,68000,99.1
2023-07-23,Los Angeles,7.19,71.7,92.1,3.92,269.81,68000,99.9
2023-07-24,Los Angeles,7.12,71.8,91.6,2.86,267.7,68000,97.6
2023-07-25,Los Angeles,7.08,71.9,91.9,3.45,269.28,68000,101.4
2023-07-26,Los Angeles,7.06,71.8,91.8,3.39,269.86,68000,101.4
2023-07-27,Los Angeles,7.09,71.6,91.9,3.39,267.49,68000,100.5
2023-07-28,Los Angeles,7.1,71.9,92.5,3.34,268.8,68000,100.7
2023-07-29,Los Angeles,7.11,72.2,93.1,3.6,268.44,68000,100.7
2023-07-30,Los Angeles,7.09,72.4,92.4,3.78,268.91,68000,101.7
2023-07-31,Los Angeles,7.1,72.4,92.8,3.08,269.41,68000,99.7
2023-08-01,Los Angeles,7.07,72.6,92.7,3.82,269.11,68000,96.5
2023-08-02,Los Angeles,6.95,72.2,93.0,3.66,266.71,68000,99.8
2023-08-03,Los Angeles,6.97,72.2,92.7,3.17,267.07,68000,99.9
2023-08-04,Los Angeles,6.91,72.2,93.1,3.13,268.03,68000,99.8
2023-08-05,Los Angeles,6.94,72.6,93.4,3.47,269.15,68000,98.2
2023-08-06,Los Angeles,7.02,72.3,93.1,3.21,268.91,68000,101.0
2023-08-07,Los Angeles,6.97,72.3,93.2,3.57,269.75,68000,98.5
2023-08-08,Los Angeles,6.94,72.2,92.7,3.57,269.55,68000,100.5
2023-08-09,Los Angeles,6.95,72.6,92.4,4.04,268.19,68000,99.4
2023-08-10,Los Angeles,6.88,72.3,91.8,3.8,267.78,68000,98.8
2023-08-11,Los Angeles,6.89,72.4,91.7,3.15,267.96,68000,97.4
2023-08-12,Los Angeles,6.96,72.3,91.4,3.55,270.55,68000,100.1
2023-08-13,Los Angeles,7.0,71.8,90.7,3.61,269.14,68000,100.3
2023-08-14,Los Angeles,6.9,71.6,91.0,3.45,268.97,68000,99.9
2023-08-15,Los Angeles,6.98,71.5,90.9,2.78,269.06,68000,101.0
2023-08-16,Los Angeles,6.91,71.2,90.7,2.9,269.97,68000,98.8
2023-08-17,Los Angeles,6.86,71.5,90.6,3.98,270.47,68000,97.3
2023-08-18,Los Angeles,6.88,71.6,90.7,3.44,268.84,68000,100.8
2023-08-19,Los Angeles,6.89,71.3,91.9,3.64,270.01,68000,98.2
2023-08-20,Los Angeles,6.86,71.3,91.6,3.22,268.72,68000,98.3
2023-08-21,Los Angeles,6.88,71.1,91.2,3.56,268.33,68000,98.3
2023-08-22,Los Angeles,6.9,71.0,91.6,3.44,269.41,68000,103.0
2023-08-23,Los Angeles,6.92,70.8,91.4,3.59,270.95,68000,97.4
2023-08-24,Los Angeles,6.94,70.6,91.0,3.62,266.94,68000,99.0
2023-08-25,Los Angeles,6.89,70.7,90.9,3.65,269.69,68000,101.7
2023-08-26,Los Angeles,6.93,70.3,90.5,3.79,270.95,68000,101.0
2023-08-27,Los Angeles,6.94,69.6,90.8,3.9,270.77,68000,98.2
2023-08-28,Los Angeles,6.89,69.4,90.8,3.51,267.47,68000,98.2
2023-08-29,Los Angeles,6.89,69.3,91.0,3.27,270.4,68000,101.7
2023-08-30,Los Angeles,6.88,69.4,90.7,3.6,270.72,68000,98.1
2023-08-31,Los Angeles,6.93,69.8,91.2,3.43,267.44,68000,102.0
2023-09-01,Los Angeles,6.91,69.9,91.5,3.4,268.72,68000,101.7
2023-09-02,Los Angeles,6.98,70.3,90.8,3.43,267.34,68000,99.3
2023-09-03,Los Angeles,6.93,70.5,90.4,3.5,269.94,68000,101.5
2023-09-04,Los Angeles,6.91,70.5,90.7,3.74,270.89,68000,103.1
2023-09-05,Los Angeles,6.88,70.5,90.3,3.26,269.01,68000,96.5
2023-09-06,Los Angeles,6.86,70.6,89.8,3.3,267.64,68000,102.0
2023-09-07,Los Angeles,6.9,70.6,89.9,3.36,270.59,68000,97.2
2023-09-08,Los Angeles,6.9,70.5,89.8,3.66,267.73,68000,100.1
2023-09-09,Los Angeles,6.91,70.5,90.0,4.1,268.7,68000,102.8
2023-09-10,Los Angeles,6.99,70.5,90.5,3.57,269.88,68000,101.3
2023-09-11,Los Angeles,6.98,70.9,90.7,3.18,268.75,68000,100.0
2023-09-12,Los Angeles,7.08,71.1,90.9,4.25,270.43,68000,101.2
2023-09-13,Los Angeles,7.16,70.9,90.6,3.47,269.09,68000,102.3
2023-09-14,Los Angeles,7.14,70.8,90.9,3.86,268.19,68000,100.2
2023-09-15,Los Angeles,7.14,71.3,91.6,3.71,268.65,68000,99.9
2023-09-16,Los Angeles,7.13,71.5,92.2,3.87,270.11,68000,101.2
2023-09-17,Los Angeles,7.17,71.4,92.3,3.54,267.13,68000,99.4
2023-09-18,Los Angeles,7.18,71.5,92.6,3.23,270.86,68000,99.9
2023-09-19,Los Angeles,7.14,71.7,92.7,3.85,269.0,68000,98.9
2023-09-20,Los Angeles,7.12,72.0,92.5,3.45,269.24,68000,103.5
2023-09-21,Los Angeles,7.09,72.1,93.0,2.89,269.57,68000,99.4
2023-09-22,Los Angeles,7.02,72.0,93.2,3.75,270.59,68000,101.3
2023-09-23,Los Angeles,6.96,71.8,93.0,3.87,269.78,68000,99.7
2023-09-24,Los Angeles,6.96,71.8,92.6,3.64,270.28,68000,97.7
2023-09-25,Los Angeles,6.94,72.1,93.7,3.67,270.33,68000,100.2
2023-09-26,Los Angeles,6.9,72.3,93.4,3.54,270.3,68000,100.8
2023-09-27,Los Angeles,6.93,72.0,94.1,3.54,267.61,68000,99.5
2023-09-28,Los Angeles,6.85,72.0,94.2,3.73,268.27,68000,97.4
2023-09-29,Los Angeles,6.8,72.1,94.2,3.33,270.81,68000,99.3
2023-09-30,Los Angeles,6.8,72.8,94.1,3.48,269.17,68000,102.5
2023-10-01,Los Angeles,6.87,72.6,94.0,3.55,270.65,68000,100.6
2023-10-02,Los Angeles,6.77,72.4,93.5,3.78,268.8,68000,104.4
2023-10-03,Los Angeles,6.72,72.7,93.2,3.57,268.81,68000,97.6
2023-10-04,Los Angeles,6.71,72.7,93.9,3.34,270.07,68000,99.1
2023-10-05,Los Angeles,6.65,72.7,93.2,3.52,269.44,68000,100.9
2023-10-06,Los Angeles,6.73,72.2,93.0,3.0,270.29,68000,100.1
2023-10-07,Los Angeles,6.77,71.9,93.5,3.7,269.48,68000,98.0
2023-10-08,Los Angeles,6.75,71.6,93.6,3.24,269.35,68000,98.3
2023-10-09,Los Angeles,6.79,71.4,93.5,3.89,268.69,68000,102.1
2023-10-10,Los Angeles,6.81,71.9,93.3,3.48,269.44,68000,101.6
2023-10-11,Los Angeles,6.86,72.1,93.5,3.69,269.36,68000,96.7
2023-10-12,Los Angeles,6.91,72.1,93.0,3.43,270.01,68000,96.2
2023-10-13,Los Angeles,6.88,71.8,93.4,3.76,269.04,68000,99.4
2023-10-14,Los Angeles,7.01,71.8,92.9,3.62,268.96,68000,103.5
2023-10-15,Los Angeles,7.06,72.1,93.2,3.76,268.88,68000,102.0
2023-10-16,Los Angeles,7.08,71.8,92.2,3.89,268.89,68000,103.6
2023-10-17,Los Angeles,7.09,71.6,91.4,3.5,269.47,68000,101.4
2023-10-18,Los Angeles,7.09,72.2,92.1,3.44,269.71,68000,103.5
2023-10-19,Los Angeles,7.09,72.0,92.7,3.77,270.52,68000,102.2
2023-10-20,Los Angeles,7.02,71.4,93.6,3.9,270.32,68000,102.1
2023-10-21,Los Angeles,7.07,70.9,93.0,3.5,268.68,68000,103.0
2023-10-22,Los Angeles,7.13,70.7,93.0,3.17,268.98,68000,101.1
2023-10-23,Los Angeles,7.05,70.3,93.0,2.98,269.89,68000,101.3
2023-10-24,Los Angeles,7.04,70.4,92.9,3.64,268.94,68000,100.8
2023-10-25,Los Angeles,7.14,70.8,93.4,3.71,270.58,68000,100.8
2023-10-26,Los Angeles,7.1,70.8,93.9,3.58,270.51,68000,96.3
2023-10-27,Los Angeles,7.2,70.6,94.8,3.45,269.76,68000,101.5
2023-10-28,Los Angeles,7.18,71.0,94.9,2.75,269.74,68000,99.2
2023-10-29,Los Angeles,7.17,71.2,95.0,3.52,269.74,68000,100.6
2023-10-30,Los Angeles,7.11,71.2,94.7,3.62,270.77,68000,103.0
2023-10-31,Los Angeles,7.09,70.9,94.4,3.61,270.49,68000,101.4
2023-11-01,Los Angeles,7.01,71.3,94.2,3.06,270.61,68000,98.8
2023-11-02,Los Angeles,6.95,71.5,94.5,3.2,269.53,68000,99.1
2023-11-03,Los Angeles,6.94,71.3,94.5,2.95,270.11,68000,99.4
2023-11-04,Los Angeles,7.0,71.5,94.2,3.59,269.72,68000,99.6
2023-11-05,Los Angeles,7.11,71.5,94.0,3.3,270.43,68000,103.8
2023-11-06,Los Angeles,7.16,71.3,94.3,3.4,269.23,68000,99.8
2023-11-07,Los Angeles,7.16,70.8,94.2,4.0,270.2,68000,101.9
2023-11-08,Los Angeles,7.14,71.2,94.4,2.92,272.01,68000,98.5
