date,city,temperature_f,precipitation_in,storm_event,snow_event,heat_wave,wind_speed_mph,humidity_pct,feels_like_f
2022-12-14,Los Angeles,56.0,0.05,0,0,0,7.4,40.5,52.4
2022-12-15,Los Angeles,65.0,0.04,0,0,0,10.8,35.0,59.8
2022-12-16,Los Angeles,67.4,0.2,0,0,0,21.1,44.7,66.2
2022-12-17,Los Angeles,63.4,0.06,0,0,0,14.7,48.0,68.6
2022-12-18,Los Angeles,66.6,0.04,0,0,0,6.5,78.4,61.3
2022-12-19,Los Angeles,66.0,0.04,0,0,0,11.9,45.7,67.6
2022-12-20,Los Angeles,62.5,0.01,0,0,0,9.0,66.6,64.9
2022-12-21,Los Angeles,62.6,0.02,0,0,0,7.6,45.1,60.6
2022-12-22,Los Angeles,65.9,0.04,0,0,0,10.7,81.9,62.2
2022-12-23,Los Angeles,69.7,0.0,0,0,0,7.2,40.9,68.9
2022-12-24,Los Angeles,60.9,0.08,0,0,0,10.3,82.6,57.4
2022-12-25,Los Angeles,58.7,0.03,0,0,0,8.7,55.6,56.5
2022-12-26,Los Angeles,56.3,0.03,0,0,0,10.2,38.2,57.4
2022-12-27,Los Angeles,66.8,0.16,0,0,0,4.0,49.1,64.1
2022-12-28,Los Angeles,66.5,0.07,0,0,0,2.5,35.8,65.0
2022-12-29,Los Angeles,64.7,0.01,0,0,0,15.8,81.7,61.8
2022-12-30,Los Angeles,63.0,0.01,0,0,0,12.7,44.2,66.5
2022-12-31,Los Angeles,68.0,0.02,0,0,0,10.7,30.1,61.6
2023-01-01,Los Angeles,62.6,0.09,0,0,0,6.3,36.8,63.4
2023-01-02,Los Angeles,69.7,0.02,0,0,0,3.8,38.3,71.2
2023-01-03,Los Angeles,63.5,0.01,0,0,0,8.9,73.3,64.8
2023-01-04,Los Angeles,61.4,0.01,0,0,0,16.6,61.1,61.1
2023-01-05,Los Angeles,63.7,0.06,0,0,0,6.6,55.0,60.6
2023-01-06,Los Angeles,63.2,0.01,0,0,0,14.5,54.5,62.5
2023-01-07,Los Angeles,64.7,0.02,0,0,0,13.6,53.0,62.3
2023-01-08,Los Angeles,66.0,0.02,0,0,0,13.8,73.0,62.6
2023-01-09,Los Angeles,68.7,0.07,0,0,0,2.7,70.2,67.8
2023-01-10,Los Angeles,61.8,0.04,0,0,0,11.3,81.5,64.1
2023-01-11,Los Angeles,60.0,0.05,0,0,0,5.9,32.2,61.0
2023-01-12,Los Angeles,55.6,0.06,0,0,0,11.8,72.1,53.0
2023-01-13,Los Angeles,69.7,0.02,0,0,0,13.5,72.2,69.8
2023-01-14,Los Angeles,67.4,0.03,0,0,0,14.1,59.1,67.6
2023-01-15,Los Angeles,63.4,0.14,0,0,0,17.6,84.6,66.1
2023-01-16,Los Angeles,64.8,0.03,0,0,0,8.1,41.3,68.2
2023-01-17,Los Angeles,62.1,0.05,0,0,0,9.1,73.0,60.6
2023-01-18,Los Angeles,72.7,0.03,0,0,0,8.5,76.3,74.8
2023-01-19,Los Angeles,58.4,0.17,0,0,0,9.7,43.1,64.9
2023-01-20,Los Angeles,55.5,0.0,0,0,0,4.4,64.5,58.3
2023-01-21,Los Angeles,57.4,0.03,0,0,0,1.8,78.8,54.7
2023-01-22,Los Angeles,61.4,0.02,0,0,0,15.7,69.0,63.6
2023-01-23,Los Angeles,65.0,0.02,0,0,0,7.9,30.2,63.2
2023-01-24,Los Angeles,63.0,0.01,0,0,0,7.9,32.5,61.4
2023-01-25,Los Angeles,58.1,0.01,0,0,0,8.1,63.6,58.2
2023-01-26,Los Angeles,67.6,0.07,0,0,0,2.3,42.7,64.9
2023-01-27,Los Angeles,52.7,0.02,0,0,0,14.1,77.7,53.8
2023-01-28,Los Angeles,60.6,0.01,0,0,0,10.5,62.2,59.7
2023-01-29,Los Angeles,59.5,0.04,0,0,0,7.8,56.7,57.9
2023-01-30,Los Angeles,57.5,0.05,0,0,0,11.2,64.7,58.3
2023-01-31,Los Angeles,66.4,0.03,0,0,0,14.4,78.4,65.9
2023-02-01,Los Angeles,57.5,0.03,0,0,0,9.9,37.8,56.2
2023-02-02,Los Angeles,56.4,0.04,0,0,0,16.6,64.2,53.4
2023-02-03,Los Angeles,63.2,0.09,0,0,0,9.0,57.8,63.6
2023-02-04,Los Angeles,59.7,0.05,0,0,0,11.2,63.7,57.2
2023-02-05,Los Angeles,64.1,0.07,0,0,0,7.2,43.1,62.5
2023-02-06,Los Angeles,69.5,0.05,0,0,0,18.2,60.2,69.6
2023-02-07,Los Angeles,58.7,0.09,0,0,0,11.1,84.8,58.0
2023-02-08,Los Angeles,65.8,0.0,0,0,0,12.6,53.0,64.5
2023-02-09,Los Angeles,67.3,0.0,0,0,0,1.8,35.5,63.3
2023-02-10,Los Angeles,62.4,0.01,0,0,0,11.3,31.2,68.9
2023-02-11,Los Angeles,68.9,0.01,0,0,0,16.7,75.4,72.7
2023-02-12,Los Angeles,68.8,0.0,0,0,0,12.7,43.4,67.0
2023-02-13,Los Angeles,63.8,0.01,0,0,0,12.5,59.1,63.7
2023-02-14,Los Angeles,65.5,0.13,0,0,0,2.7,54.0,68.2
2023-02-15,Los Angeles,63.9,0.14,0,0,0,10.3,68.8,63.7
2023-02-16,Los Angeles,69.4,0.01,0,0,0,3.3,38.0,64.2
2023-02-17,Los Angeles,53.7,0.08,0,0,0,3.8,52.3,57.6
2023-02-18,Los Angeles,72.6,0.03,0,0,0,15.1,56.6,78.0
2023-02-19,Los Angeles,54.1,0.03,0,0,0,5.8,44.4,51.4
2023-02-20,Los Angeles,64.0,0.1,0,0,0,11.2,54.1,63.9
2023-02-21,Los Angeles,66.6,0.08,0,0,0,6.4,32.2,67.3
2023-02-22,Los Angeles,54.2,0.02,0,0,0,7.0,72.2,53.5
2023-02-23,Los Angeles,64.9,0.02,0,0,0,16.0,52.0,64.7
2023-02-24,Los Angeles,55.4,0.02,0,0,0,11.2,60.9,58.4
2023-02-25,Los Angeles,61.4,0.08,0,0,0,6.2,62.3,62.5
2023-02-26,Los Angeles,60.7,0.01,0,0,0,9.1,42.0,62.0
2023-02-27,Los Angeles,62.4,0.03,0,0,0,13.1,79.9,65.1
2023-02-28,Los Angeles,70.5,0.03,0,0,0,25.4,75.2,67.6
2023-03-01,Los Angeles,67.6,0.01,0,0,0,8.4,65.1,64.5
2023-03-02,Los Angeles,68.2,0.02,0,0,0,13.5,65.3,72.0
2023-03-03,Los Angeles,66.1,0.05,0,0,0,3.3,31.3,68.8
2023-03-04,Los Angeles,65.8,0.08,0,0,0,10.1,41.0,66.6
2023-03-05,Los Angeles,62.5,0.24,0,0,0,4.6,80.4,66.1
2023-03-06,Los Angeles,68.5,0.02,0,0,0,10.4,44.7,70.8
2023-03-07,Los Angeles,64.5,0.0,0,0,0,11.9,50.7,66.9
2023-03-08,Los Angeles,64.4,0.02,0,0,0,14.7,74.9,68.7
2023-03-09,Los Angeles,61.0,0.06,0,0,0,13.0,34.2,62.4
2023-03-10,Los Angeles,62.3,0.11,0,0,0,12.2,81.8,63.8
2023-03-11,Los Angeles,68.3,0.06,0,0,0,8.3,63.6,73.2
2023-03-12,Los Angeles,59.6,0.15,0,0,0,7.9,36.9,64.0
2023-03-13,Los Angeles,56.1,0.1,0,0,0,8.4,75.7,55.6
2023-03-14,Los Angeles,63.7,0.03,0,0,0,11.2,71.6,60.8
2023-03-15,Los Angeles,67.9,0.03,0,0,0,12.3,60.0,67.8
2023-03-16,Los Angeles,65.1,0.01,0,0,0,6.6,45.8,63.3
2023-03-17,Los Angeles,67.4,0.01,0,0,0,14.1,66.4,69.8
2023-03-18,Los Angeles,72.8,0.03,0,0,0,4.4,83.5,72.6
2023-03-19,Los Angeles,65.9,0.04,0,0,0,1.9,71.0,69.6
2023-03-20,Los Angeles,67.6,0.04,0,0,0,7.5,61.2,60.7
2023-03-21,Los Angeles,64.9,0.01,0,0,0,18.7,49.0,64.9
2023-03-22,Los Angeles,62.7,0.0,0,0,0,9.6,52.8,60.2
2023-03-23,Los Angeles,65.2,0.03,0,0,0,21.2,63.4,64.5
2023-03-24,Los Angeles,64.9,0.03,0,0,0,4.0,64.3,70.5
2023-03-25,Los Angeles,61.6,0.01,0,0,0,11.7,80.4,65.1
2023-03-26,Los Angeles,64.6,0.01,0,0,0,13.3,83.8,66.1
2023-03-27,Los Angeles,65.7,0.05,0,0,0,1.1,67.2,70.8
2023-03-28,Los Angeles,66.3,0.04,0,0,0,14.1,55.4,69.7
2023-03-29,Los Angeles,55.4,0.03,0,0,0,7.8,76.7,51.5
2023-03-30,Los Angeles,59.5,0.02,0,0,0,12.1,70.2,60.8
2023-03-31,Los Angeles,70.7,0.03,0,0,0,4.0,80.2,65.0
2023-04-01,Los Angeles,81.1,0.01,0,0,0,12.9,38.7,81.3
2023-04-02,Los Angeles,70.7,0.01,0,0,0,5.1,43.5,65.6
2023-04-03,Los Angeles,69.4,0.03,0,0,0,7.6,38.9,67.7
2023-04-04,Los Angeles,74.9,0.14,0,0,0,23.5,81.5,76.4
2023-04-05,Los Angeles,62.2,0.12,0,0,0,7.4,46.5,58.3
2023-04-06,Los Angeles,64.4,0.09,0,0,0,13.9,56.5,62.3
2023-04-07,Los Angeles,70.0,0.02,0,0,0,15.0,40.1,69.4
2023-04-08,Los Angeles,87.0,0.0,0,0,0,15.8,53.6,90.4
2023-04-09,Los Angeles,66.1,0.03,0,0,0,8.7,59.4,70.0
2023-04-10,Los Angeles,68.3,0.2,0,0,0,17.9,79.9,67.5
2023-04-11,Los Angeles,74.0,0.06,0,0,0,8.1,77.5,77.1
2023-04-12,Los Angeles,63.8,0.01,0,0,0,13.0,79.6,62.7
2023-04-13,Los Angeles,67.9,0.01,0,0,0,12.9,70.6,68.4
2023-04-14,Los Angeles,70.0,0.01,0,0,0,12.6,41.2,73.5
2023-04-15,Los Angeles,72.8,0.01,0,0,0,18.3,49.3,71.8
2023-04-16,Los Angeles,68.1,0.01,0,0,0,6.6,76.2,66.4
2023-04-17,Los Angeles,74.2,0.05,0,0,0,6.8,60.0,70.3
2023-04-18,Los Angeles,73.1,0.01,0,0,0,0.5,39.1,70.8
2023-04-19,Los Angeles,72.6,0.01,0,0,0,19.9,67.8,71.4
2023-04-20,Los Angeles,66.6,0.01,0,0,0,9.9,70.8,65.8
2023-04-21,Los Angeles,72.2,0.01,0,0,0,7.3,31.8,73.7
2023-04-22,Los Angeles,83.0,0.0,0,0,0,14.0,44.9,83.6
2023-04-23,Los Angeles,59.7,0.12,0,0,0,5.4,78.3,54.2
2023-04-24,Los Angeles,68.4,0.06,0,0,0,7.5,59.2,69.7
2023-04-25,Los Angeles,70.3,0.01,0,0,0,6.5,46.5,68.2
2023-04-26,Los Angeles,62.3,0.05,0,0,0,14.5,54.7,60.3
2023-04-27,Los Angeles,72.9,0.03,0,0,0,6.8,60.9,71.5
2023-04-28,Los Angeles,71.2,0.08,0,0,0,18.9,81.4,71.7
2023-04-29,Los Angeles,69.5,0.12,0,0,0,12.6,57.9,69.4
2023-04-30,Los Angeles,73.8,0.01,0,0,0,3.0,77.4,70.0
2023-05-01,Los Angeles,61.3,0.01,0,0,0,11.9,52.0,61.4
2023-05-02,Los Angeles,79.3,0.11,0,0,0,11.3,82.2,78.7
2023-05-03,Los Angeles,74.8,0.03,0,0,0,6.8,61.5,73.6
2023-05-04,Los Angeles,73.9,0.0,0,0,0,6.0,71.4,73.2
2023-05-05,Los Angeles,82.6,0.06,0,0,0,5.1,59.0,79.9
2023-05-06,Los Angeles,68.2,0.04,0,0,0,2.8,40.9,72.2
2023-05-07,Los Angeles,73.8,0.06,0,0,0,10.3,40.1,74.6
2023-05-08,Los Angeles,66.1,0.02,0,0,0,11.5,36.9,69.4
2023-05-09,Los Angeles,67.7,0.05,0,0,0,9.1,62.9,68.4
2023-05-10,Los Angeles,74.8,0.04,0,0,0,0.9,53.4,74.9
2023-05-11,Los Angeles,79.3,0.13,0,0,0,12.8,55.2,75.7
2023-05-12,Los Angeles,85.3,0.07,0,0,0,20.7,43.6,88.8
2023-05-13,Los Angeles,80.4,0.18,0,0,0,1.6,61.9,82.6
2023-05-14,Los Angeles,68.6,0.0,0,0,0,14.8,72.8,68.6
2023-05-15,Los Angeles,73.0,0.04,0,0,0,9.4,76.0,74.4
2023-05-16,Los Angeles,77.6,0.01,0,0,0,3.7,66.8,73.0
2023-05-17,Los Angeles,74.4,0.01,0,0,0,9.9,80.0,68.2
2023-05-18,Los Angeles,71.4,0.05,0,0,0,4.4,30.7,71.8
2023-05-19,Los Angeles,69.7,0.01,0,0,0,8.9,78.9,72.4
2023-05-20,Los Angeles,73.6,0.05,0,0,0,6.4,43.1,77.5
2023-05-21,Los Angeles,78.4,0.09,0,0,0,16.1,75.9,75.4
2023-05-22,Los Angeles,69.6,0.01,0,0,0,14.4,37.7,67.1
2023-05-23,Los Angeles,73.5,0.01,0,0,0,2.9,59.7,72.7
2023-05-24,Los Angeles,78.9,0.1,0,0,0,9.9,31.6,76.2
2023-05-25,Los Angeles,64.0,0.02,0,0,0,11.7,33.0,63.6
2023-05-26,Los Angeles,67.1,0.05,0,0,0,12.7,83.3,64.5
2023-05-27,Los Angeles,66.2,0.01,0,0,0,9.8,42.8,65.7
2023-05-28,Los Angeles,66.7,0.05,0,0,0,0.5,75.3,67.8
2023-05-29,Los Angeles,77.5,0.09,0,0,0,11.1,41.2,81.6
2023-05-30,Los Angeles,72.2,0.01,0,0,0,26.6,82.7,73.4
2023-05-31,Los Angeles,77.3,0.05,0,0,0,3.6,53.5,71.6
2023-06-01,Los Angeles,76.6,0.16,0,0,0,7.0,42.5,71.7
2023-06-02,Los Angeles,75.7,0.01,0,0,0,21.8,56.9,75.0
2023-06-03,Los Angeles,78.5,0.01,0,0,0,8.1,38.7,81.9
2023-06-04,Los Angeles,70.4,0.01,0,0,0,1.0,64.6,73.6
2023-06-05,Los Angeles,73.8,0.0,0,0,0,9.3,44.6,78.0
2023-06-06,Los Angeles,84.5,0.03,0,0,0,16.0,74.4,82.6
2023-06-07,Los Angeles,78.3,0.06,0,0,0,16.6,61.7,77.3
2023-06-08,Los Angeles,66.4,0.01,0,0,0,14.5,42.2,69.4
2023-06-09,Los Angeles,81.7,0.06,0,0,0,2.2,49.1,78.9
2023-06-10,Los Angeles,74.3,0.04,0,0,0,10.0,32.3,66.6
2023-06-11,Los Angeles,72.1,0.0,0,0,0,13.8,51.5,71.1
2023-06-12,Los Angeles,73.6,0.01,0,0,0,14.3,47.8,76.3
2023-06-13,Los Angeles,76.3,0.1,0,0,0,2.5,73.1,77.8
2023-06-14,Los Angeles,71.3,0.01,0,0,0,14.8,76.7,70.4
2023-06-15,Los Angeles,75.6,0.04,0,0,0,0.0,37.4,75.1
2023-06-16,Los Angeles,75.7,0.02,0,0,0,11.0,78.1,73.9
2023-06-17,Los Angeles,73.5,0.03,0,0,0,13.1,80.0,78.4
2023-06-18,Los Angeles,83.5,0.1,0,0,0,0.0,79.1,86.1
2023-06-19,Los Angeles,67.4,0.07,0,0,0,9.3,34.1,67.8
2023-06-20,Los Angeles,76.6,0.0,0,0,0,9.5,56.9,81.4
2023-06-21,Los Angeles,79.7,0.06,0,0,0,2.9,69.7,72.3
2023-06-22,Los Angeles,73.2,0.05,0,0,0,9.7,78.5,70.1
2023-06-23,Los Angeles,74.5,0.03,0,0,0,11.9,43.1,77.4
2023-06-24,Los Angeles,82.8,0.02,0,0,0,6.7,49.4,84.5
2023-06-25,Los Angeles,74.3,0.0,0,0,0,8.8,76.0,68.1
2023-06-26,Los Angeles,58.7,0.13,0,0,0,1.7,75.7,59.4
2023-06-27,Los Angeles,73.3,0.01,0,0,0,6.0,42.1,72.4
2023-06-28,Los Angeles,85.4,0.01,0,0,0,8.5,44.8,86.6
2023-06-29,Los Angeles,75.4,0.02,0,0,0,8.5,35.4,74.0
2023-06-30,Los Angeles,80.1,0.04,0,0,0,19.0,33.1,75.2
2023-07-01,Los Angeles,84.6,0.01,0,0,0,8.5,38.9,81.2
2023-07-02,Los Angeles,81.0,0.04,0,0,0,0.7,57.8,79.7
2023-07-03,Los Angeles,84.4,0.04,0,0,0,17.6,72.1,85.9
2023-07-04,Los Angeles,74.7,0.06,0,0,0,16.6,65.4,82.6
2023-07-05,Los Angeles,77.7,0.03,0,0,0,17.4,75.4,78.4
2023-07-06,Los Angeles,73.4,0.03,0,0,0,11.9,55.5,74.3
2023-07-07,Los Angeles,73.3,0.05,0,0,0,16.3,65.9,73.7
2023-07-08,Los Angeles,77.9,0.06,0,0,0,9.2,43.4,80.0
2023-07-09,Los Angeles,74.3,0.05,0,0,0,16.5,69.1,75.7
2023-07-10,Los Angeles,77.6,0.0,0,0,0,14.1,72.5,79.9
2023-07-11,Los Angeles,78.1,0.03,0,0,0,14.6,78.0,78.8
2023-07-12,Los Angeles,82.9,0.01,0,0,0,11.2,38.7,83.8
2023-07-13,Los Angeles,72.2,0.16,0,0,0,12.1,82.2,75.2
2023-07-14,Los Angeles,74.0,0.02,0,0,0,13.9,56.5,72.5
2023-07-15,Los Angeles,81.1,0.06,0,0,0,15.8,53.4,81.4
2023-07-16,Los Angeles,74.5,0.04,0,0,0,2.9,83.0,71.7
2023-07-17,Los Angeles,73.0,0.18,0,0,0,8.3,64.2,76.9
2023-07-18,Los Angeles,77.2,0.09,0,0,0,9.1,48.9,81.8
2023-07-19,Los Angeles,79.7,0.01,0,0,0,14.3,37.6,78.6
2023-07-20,Los Angeles,76.7,0.04,0,0,0,13.6,46.8,75.7
2023-07-21,Los Angeles,73.7,0.02,0,0,0,12.6,33.9,67.8
2023-07-22,Los Angeles,79.7,0.04,0,0,0,1.4,57.2,78.2
2023-07-23,Los Angeles,79.5,0.01,0,0,0,15.2,40.0,80.3
2023-07-24,Los Angeles,69.8,0.0,0,0,0,11.6,77.6,75.6
2023-07-25,Los Angeles,72.9,0.01,0,0,0,11.0,75.5,71.0
2023-07-26,Los Angeles,79.5,0.02,0,0,0,7.5,51.8,80.3
2023-07-27,Los Angeles,74.1,0.2,0,0,0,9.1,62.9,74.7
2023-07-28,Los Angeles,79.0,0.03,0,0,0,3.2,78.5,77.4
2023-07-29,Los Angeles,75.7,0.05,0,0,0,12.4,64.8,74.9
2023-07-30,Los Angeles,68.1,0.02,0,0,0,17.1,78.0,62.7
2023-07-31,Los Angeles,78.3,0.02,0,0,0,13.4,46.6,78.0
2023-08-01,Los Angeles,80.7,0.01,0,0,0,18.4,41.6,77.6
2023-08-02,Los Angeles,78.0,0.03,0,0,0,8.8,41.4,75.7
2023-08-03,Los Angeles,81.0,0.01,0,0,0,2.3,40.5,82.7
2023-08-04,Los Angeles,72.6,0.14,0,0,0,7.7,60.3,75.8
2023-08-05,Los Angeles,75.7,0.08,0,0,0,18.6,37.6,76.2
2023-08-06,Los Angeles,75.7,0.04,0,0,0,12.2,75.5,80.0
2023-08-07,Los Angeles,70.1,0.02,0,0,0,15.8,84.7,67.4
2023-08-08,Los Angeles,80.4,0.0,0,0,0,9.0,72.4,77.6
2023-08-09,Los Angeles,77.0,0.03,0,0,0,13.0,30.0,79.4
2023-08-10,Los Angeles,80.6,0.01,0,0,0,11.8,62.6,80.0
2023-08-11,Los Angeles,72.5,0.02,0,0,0,5.7,73.2,71.5
2023-08-12,Los Angeles,82.3,0.02,0,0,0,9.4,42.4,83.7
2023-08-13,Los Angeles,78.1,0.05,0,0,0,12.1,52.8,79.8
2023-08-14,Los Angeles,80.6,0.01,0,0,0,10.7,34.5,80.5
2023-08-15,Los Angeles,74.4,0.03,0,0,0,5.6,74.2,69.9
2023-08-16,Los Angeles,76.2,0.01,0,0,0,8.2,70.4,75.8
2023-08-17,Los Angeles,80.1,0.22,0,0,0,9.6,32.6,80.9
2023-08-18,Los Angeles,76.8,0.03,0,0,0,8.2,51.5,80.2
2023-08-19,Los Angeles,81.5,0.02,0,0,0,14.5,50.8,79.7
2023-08-20,Los Angeles,73.0,0.12,0,0,0,16.9,42.2,70.5
2023-08-21,Los Angeles,75.3,0.07,0,0,0,10.1,84.9,77.3
2023-08-22,Los Angeles,75.0,0.05,0,0,0,13.7,42.2,76.1
2023-08-23,Los Angeles,77.4,0.02,0,0,0,6.1,54.0,76.9
2023-08-24,Los Angeles,75.3,0.02,0,0,0,14.6,45.3,78.3
2023-08-25,Los Angeles,77.2,0.03,0,0,0,11.9,72.2,72.6
2023-08-26,Los Angeles,73.7,0.02,0,0,0,9.8,55.7,71.3
2023-08-27,Los Angeles,69.7,0.03,0,0,0,17.0,71.9,69.0
2023-08-28,Los Angeles,78.9,0.02,0,0,0,7.1,71.8,83.1
2023-08-29,Los Angeles,72.0,0.07,0,0,0,11.6,48.4,71.0
2023-08-30,Los Angeles,73.1,0.0,0,0,0,8.9,60.0,72.4
2023-08-31,Los Angeles,77.4,0.05,0,0,0,6.3,30.0,77.0
2023-09-01,Los Angeles,71.5,0.01,0,0,0,11.4,84.4,69.2
2023-09-02,Los Angeles,69.7,0.0,0,0,0,13.3,46.0,68.0
2023-09-03,Los Angeles,73.4,0.05,0,0,0,8.2,31.1,77.3
2023-09-04,Los Angeles,63.8,0.05,0,0,0,18.3,47.2,63.7
2023-09-05,Los Angeles,76.5,0.01,0,0,0,8.2,43.4,69.9
2023-09-06,Los Angeles,74.8,0.02,0,0,0,15.1,43.5,77.5
2023-09-07,Los Angeles,78.5,0.03,0,0,0,12.0,33.5,84.3
2023-09-08,Los Angeles,75.3,0.01,0,0,0,14.3,53.5,74.6
2023-09-09,Los Angeles,73.3,0.01,0,0,0,9.9,63.2,75.5
2023-09-10,Los Angeles,73.2,0.0,0,0,0,13.8,53.9,77.8
2023-09-11,Los Angeles,68.3,0.21,0,0,0,9.7,45.0,70.0
2023-09-12,Los Angeles,72.1,0.14,0,0,0,9.5,41.6,69.9
2023-09-13,Los Angeles,69.0,0.04,0,0,0,5.6,72.5,71.6
2023-09-14,Los Angeles,76.0,0.0,0,0,0,9.4,73.5,76.4
2023-09-15,Los Angeles,72.1,0.03,0,0,0,15.3,71.8,70.8
2023-09-16,Los Angeles,74.8,0.02,0,0,0,10.6,57.6,71.6
2023-09-17,Los Angeles,82.5,0.1,0,0,0,8.5,33.5,83.2
2023-09-18,Los Angeles,68.7,0.05,0,0,0,19.3,49.1,69.8
2023-09-19,Los Angeles,64.6,0.01,0,0,0,12.0,82.6,66.0
2023-09-20,Los Angeles,79.0,0.01,0,0,0,1.2,78.5,85.5
2023-09-21,Los Angeles,76.4,0.05,0,0,0,7.3,83.2,75.7
2023-09-22,Los Angeles,76.6,0.03,0,0,0,8.6,68.0,79.7
2023-09-23,Los Angeles,72.0,0.0,0,0,0,10.6,48.6,69.3
2023-09-24,Los Angeles,75.1,0.08,0,0,0,15.0,51.6,79.1
2023-09-25,Los Angeles,78.8,0.0,0,0,0,2.4,38.1,77.9
2023-09-26,Los Angeles,71.1,0.06,0,0,0,9.6,32.4,71.2
2023-09-27,Los Angeles,69.2,0.01,0,0,0,4.9,44.8,68.7
2023-09-28,Los Angeles,70.6,0.06,0,0,0,12.0,81.0,70.4
2023-09-29,Los Angeles,77.6,0.06,0,0,0,16.7,66.5,82.0
2023-09-30,Los Angeles,75.4,0.01,0,0,0,4.3,39.8,73.8
2023-10-01,Los Angeles,67.4,0.02,0,0,0,15.4,40.0,69.5
2023-10-02,Los Angeles,70.5,0.05,0,0,0,12.5,36.4,69.8
2023-10-03,Los Angeles,68.6,0.01,0,0,0,15.3,62.7,70.4
2023-10-04,Los Angeles,77.0,0.05,0,0,0,7.2,59.3,75.6
2023-10-05,Los Angeles,65.5,0.03,0,0,0,13.3,59.8,67.9
2023-10-06,Los Angeles,71.6,0.1,0,0,0,7.2,77.5,70.1
2023-10-07,Los Angeles,77.0,0.05,0,0,0,4.9,64.6,75.3
2023-10-08,Los Angeles,70.4,0.02,0,0,0,9.0,31.1,72.3
2023-10-09,Los Angeles,63.4,0.02,0,0,0,10.2,56.3,58.6
2023-10-10,Los Angeles,63.7,0.15,0,0,0,15.3,44.4,62.8
2023-10-11,Los Angeles,70.6,0.02,0,0,0,5.8,47.3,71.0
2023-10-12,Los Angeles,64.9,0.07,0,0,0,8.9,78.8,70.0
2023-10-13,Los Angeles,66.2,0.09,0,0,0,17.3,49.6,65.2
2023-10-14,Los Angeles,70.5,0.03,0,0,0,9.5,63.1,69.1
2023-10-15,Los Angeles,69.3,0.01,0,0,0,4.9,42.2,67.0
2023-10-16,Los Angeles,74.9,0.02,0,0,0,6.9,67.3,73.2
2023-10-17,Los Angeles,77.1,0.11,0,0,0,1.1,64.6,74.4
2023-10-18,Los Angeles,67.4,0.02,0,0,0,4.4,82.9,62.1
2023-10-19,Los Angeles,74.9,0.0,0,0,0,15.8,76.9,75.2
2023-10-20,Los Angeles,75.5,0.0,0,0,0,4.3,36.3,75.1
2023-10-21,Los Angeles,70.8,0.08,0,0,0,25.4,33.0,73.1
2023-10-22,Los Angeles,67.7,0.02,0,0,0,3.4,47.7,67.4
2023-10-23,Los Angeles,73.1,0.0,0,0,0,2.1,36.8,76.2
2023-10-24,Los Angeles,81.5,0.05,0,0,0,11.7,33.5,74.1
2023-10-25,Los Angeles,69.5,0.03,0,0,0,15.5,47.6,70.1
2023-10-26,Los Angeles,79.1,0.04,0,0,0,5.0,58.2,82.9
2023-10-27,Los Angeles,69.8,0.02,0,0,0,13.8,57.1,67.7
2023-10-28,Los Angeles,70.3,0.08,0,0,0,14.7,84.9,67.9
2023-10-29,Los Angeles,72.9,0.04,0,0,0,12.7,50.2,75.6
2023-10-30,Los Angeles,74.4,0.0,0,0,0,13.0,51.1,76.4
2023-10-31,Los Angeles,73.7,0.08,0,0,0,13.5,60.7,72.9
2023-11-01,Los Angeles,77.7,0.01,0,0,0,15.2,35.9,79.5
2023-11-02,Los Angeles,65.1,0.12,0,0,0,9.1,60.8,67.9
2023-11-03,Los Angeles,72.6,0.05,0,0,0,24.1,72.1,72.2
2023-11-04,Los Angeles,62.7,0.03,0,0,0,12.3,61.2,61.4
2023-11-05,Los Angeles,58.9,0.03,0,0,0,13.1,74.5,55.4
2023-11-06,Los Angeles,69.4,0.11,0,0,0,12.6,85.0,71.2
2023-11-07,Los Angeles,65.7,0.01,0,0,0,2.1,68.2,68.2
2023-11-08,Los Angeles,66.6,0.03,0,0,0,2.7,69.0,65.8
2023-11-09,Los Angeles,68.9,0.03,0,0,0,13.5,65.7,74.1
2023-11-10,Los Angeles,60.1,0.03,0,0,0,9.2,43.5,58.5
2023-11-11,Los Angeles,70.2,0.04,0,0,0,5.9,73.0,65.6
2023-11-12,Los Angeles,68.9,0.03,0,0,0,11.5,70.2,65.9
2023-11-13,Los Angeles,66.2,0.06,0,0,0,1.6,57.6,66.2
2023-11-14,Los Angeles,56.0,0.02,0,0,0,6.9,71.5,63.4
2023-11-15,Los Angeles,73.0,0.12,0,0,0,14.4,44.3,71.5
2023-11-16,Los Angeles,67.8,0.0,0,0,0,3.5,81.3,69.7
2023-11-17,Los Angeles,62.4,0.0,0,0,0,8.7,51.9,62.0
2023-11-18,Los Angeles,67.9,0.01,0,0,0,6.0,51.0,72.1
2023-11-19,Los Angeles,70.8,0.09,0,0,0,11.9,73.8,66.2
2023-11-20,Los Angeles,65.3,0.12,0,0,0,16.4,68.4,59.0
2023-11-21,Los Angeles,59.2,0.0,0,0,0,13.4,30.0,55.0
2023-11-22,Los Angeles,69.5,0.06,0,0,0,14.7,59.9,67.4
2023-11-23,Los Angeles,71.4,0.01,0,0,0,17.0,42.5,71.4
2023-11-24,Los Angeles,56.3,0.0,0,0,0,9.8,35.8,53.3
2023-11-25,Los Angeles,68.8,0.13,0,0,0,14.8,47.2,68.5
2023-11-26,Los Angeles,79.2,0.01,0,0,0,10.2,66.8,82.1
